,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
468,Now to write a JavaScript RegExp that allows . and ' in e-mail addresses...,0,14,14,4.43,75,0,0,0,5,6,e-mail,now to write a javascript regexp that allows  and  in email addresses
469,@user @user 3 more nights 3 more nights 😬😬😬 #londoncalling,0,10,6,4.9,58,0,1,1,2,3,,   more nights  more nights 😬😬😬 londoncalling
470,"@user @user A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking.",0,27,25,4.07,136,0,0,1,12,6,,  a lot of factors at play but i think you do retain him at max hopefully the fts hurt his market a bit selfishly speaking
471,@user You're a tough bugger ;p,0,6,6,4.17,30,0,0,1,2,3,tough, youre a tough bugger p
472,I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm,1,15,14,5.0,89,0,1,0,8,6,shocked,im shocked that mark may doesnt think the buckeyes should be in the playoff sarcasm
473,"Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident. #irony",1,16,14,6.44,118,0,1,0,3,4,,google scholarship application kept crashing in chrome opened it in ie finished application without incident irony
474,#AnalFrench #Chocolate Chocolate babe gets dicks in asshole,0,8,8,6.5,59,0,1,0,1,2,,analfrench chocolate chocolate babe gets dicks in asshole
475,Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @user #Pearlburg mom and Jesus,1,22,21,4.32,116,0,1,1,8,7,sorry,set my alarm for pm not amguess you could say ive got my life together not sorry  pearlburg mom and jesus
476,Just entered the @user competition for tickets to the final! Fingers crossed @user,0,13,11,5.38,82,0,0,1,5,3,final,just entered the  competition for tickets to the final fingers crossed 
477,"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma",1,18,18,4.61,100,0,1,0,3,3,irony,gun nut yells at cops conducting dui checkpoint later hit by drunk driver on way home irony karma
478,"@user for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas",0,15,15,4.8,86,0,1,1,7,5,, for the yoga people out there this is a down faced dog dinner merrychristmas
479,"Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony",1,19,18,5.16,116,0,1,0,6,9,like 'Republican royal meal,have you ever seen the like republican move that will effectively rob the royal family kates k meal irony
480,It's snowing in Chicago #whitechristmas #not,1,6,6,6.5,44,0,1,0,2,3,,its snowing in chicago whitechristmas not
481,Oh I just love when I wake up with a migraine 😒 #not #needmeds,1,14,13,3.5,62,0,1,0,7,2,,oh i just love when i wake up with a migraine 😒 not needmeds
482,Oh Oh mum is #not #going to be #pleased #littletike,0,10,9,4.2,51,0,1,0,3,4,pleased,oh oh mum is not going to be pleased littletike
483,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,1,22,21,4.45,119,0,1,0,12,2,interesting,its a shame on an off day that the nfl doesnt have any interesting stories and isnt getting any attention not sarcasm
484,Felicitats #Penedesfera #notcies,0,3,3,10.0,32,0,1,0,0,2,,felicitats penedesfera notcies
485,Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm,1,23,22,5.04,138,0,1,0,9,6,,cook and england rudderless at the death seven games and weve got progressively worse cant wait till they arrive here for wc sarcasm
486,#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves,0,18,18,4.11,91,0,1,0,8,9,perfect neccesary,we are not perfect but it is neccesary for us to be the best  version of ourselves
487,Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl,0,10,10,7.9,88,0,1,0,2,5,Happy,happy holidays this is officially our christmas card bestfriend uglysweaterbarcrawl
488,@user @user At least you got my joke,0,8,7,3.62,36,0,0,1,3,2,@,  at least you got my joke
489,"@user It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep",0,16,16,4.81,92,0,1,1,4,11,, its  why am i still manually turning onoff wifi bluetooth nfc etc fb yep
490,"@user thanks babe, hope you have a good one too 💕🎊🎊",0,11,11,3.73,51,0,0,1,4,2,user good 💕🎊🎊, thanks babe hope you have a good one too 💕🎊🎊
491,This nigga knocced back 6 shots of Henny lastnight ! @user,0,11,11,4.36,58,0,0,1,2,2,,this nigga knocced back  shots of henny lastnight  
492,'Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out:,0,19,18,4.63,106,0,1,0,7,5,,tis the season for tablets i entered the tabletsforall contest to win a tablet gift pack check it out
493,#notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh...,0,15,15,6.67,114,0,1,0,2,6,eu,notcies eu commissioner creu reassures committee of the regions junckers investment plan will complement coh
494,"Is there a ""like"" tab on me? I'm not a facebook status to be liked by people... #sarcasm #RudeButTrue",1,19,18,4.37,101,0,1,0,10,9,sarcasm,is there a like tab on me im not a facebook status to be liked by people sarcasm rudebuttrue
495,"Bestiestest. *teary-eyed* THE KING IS COMING! My God's not dead, He's surely alive! #God's #not #dead #faith",0,17,17,5.41,108,0,1,0,5,14,dead alive dead,bestiestest tearyeyed the king is coming my gods not dead hes surely alive gods not dead faith
496,#Johnny #Football #time #is #not #a #fun time #any #more: The Cleveland Browns went into Sunday's game against the...,0,19,19,5.21,117,0,1,0,3,14,,johnny football time is not a fun time any more the cleveland browns went into sundays game against the
497,@user THAT'S WHAT I'M TALKING ABOUT! Awesome Win CAVS!!!!!!,0,9,9,5.67,59,0,0,1,3,10,, thats what im talking about awesome win cavs
498,08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks,1,13,12,5.31,81,0,1,0,4,6,sleepy tired,am on the dot and the buzzer rings helloworld not sleepy tired nothanks
499,"@user Now I have a game Monday, Tuesday, friday and Saturday 😭😭",0,12,12,4.33,63,0,0,1,4,3,, now i have a game monday tuesday friday and saturday 😭😭
500,@user Go you! #not Home until the 1st Jan. So excited!,0,11,11,4.0,54,0,1,1,3,5,excited, go you not home until the st jan so excited
501,Photo: Tuxedo Jumpsuit Sizes:Small-Large Color:Black Price:$65.00 Leave email and size for invoice,0,12,12,7.25,98,0,0,0,2,7,Small-Large,photo tuxedo jumpsuit sizessmalllarge colorblack price leave email and size for invoice
502,#Analysis -- #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election. via @user,0,13,13,6.38,95,0,1,1,0,14,Economic,analysis  economic issues whip up israelis in chocolate pudding election via 
503,@user Three minutes is better than no minutes,0,8,7,4.75,45,0,0,1,3,1,, three minutes is better than no minutes
504,"Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @user are some winners. #not #senioritisisreal #losers",1,22,21,5.0,131,0,1,1,9,11,senioritisisreal,found my motivation aka the back of my eye lids by accident boy me and  are some winners not senioritisisreal losers
505,The ones that caught me by surprise were the ones I didn't expect #duh #redundantredundant,0,15,14,5.07,90,0,1,0,8,3,duh,the ones that caught me by surprise were the ones i didnt expect duh redundantredundant
506,This time last year...shiid was hella funny...unforgettable #khwaaaa,0,8,8,7.62,68,0,1,0,2,7,last hella funny unforgettable,this time last yearshiid was hella funnyunforgettable khwaaaa
507,Hoar frost is challenging for some to spell.,0,8,8,4.62,44,0,0,0,4,1,,hoar frost is challenging for some to spell
508,@user @user Your views are not right wing or left wing...just vile.,0,12,11,4.67,67,0,0,1,4,6,right,  your views are not right wing or left wingjust vile
509,@user @user Ah the 2014 #GamerGate Ebola campaign. How many people did we kill? #sarcasm,1,15,14,4.93,88,0,1,1,4,6,many,  ah the  gamergate ebola campaign how many people did we kill sarcasm
510,"Where is the promise of ""peace on earth"" in this? ""Lord, Thy Kingdom come, Thy will be done."" #Advent #terror #irony",1,21,20,4.57,116,0,1,0,7,11,,where is the promise of peace on earth in this lord thy kingdom come thy will be done advent terror irony
511,"YOU are violent, it shows in your tweets @user @user @user @user @user",0,13,9,4.46,70,0,0,1,5,6,violent user,you are violent it shows in your tweets     
512,Gael 'pro at presentations' Anderson #not #choke,1,7,7,6.0,48,0,1,0,1,4,,gael pro at presentations anderson not choke
513,Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun #not@allpeaceful,1,14,14,6.57,105,0,1,1,4,4,allpeaceful,nothing says nature like the relentless sound of am commuter traffic fthunter amdogfun not
514,#notcies #eu Cleaner air would offer major health benefits in the Balkans,0,12,12,5.17,73,0,1,0,3,2,eu major,notcies eu cleaner air would offer major health benefits in the balkans
515,Loving how dominant the SEC is #Pause ..... #Not,1,9,9,4.44,48,0,1,0,3,7,dominant,loving how dominant the sec is pause  not
516,Best Christmas Eve news: I have a half sister. 😂👍 #sarcasm #thanksdad,1,12,12,4.83,69,0,1,0,3,4,half 😂👍 sarcasm,best christmas eve news i have a half sister 😂👍 sarcasm thanksdad
517,Brother💙 we don't look alike #not #frère #family #lovehim,0,9,9,5.44,57,0,1,0,2,5,frère,brother💙 we dont look alike not frère family lovehim
518,Looking at the stairs & imaging that scary dark creature coming up freaks me out,0,15,15,4.4,80,0,0,0,6,1,scary dark,looking at the stairs  imaging that scary dark creature coming up freaks me out
519,@user at least there's a good football game on with zero chance of either of our teams losing lol,0,19,18,4.16,97,0,0,1,8,2,good, at least theres a good football game on with zero chance of either of our teams losing lol
520,"we are all the same race, HUMAN the only race supported by the Human Genome Project @user @user @user @user @user",0,21,15,4.43,113,0,0,1,9,6,same only,we are all the same race human the only race supported by the human genome project     
521,Throwing up is exactly what I want to be doing at 7:30am... 😷😷😷 #not,1,14,14,3.93,68,0,1,0,8,5,,throwing up is exactly what i want to be doing at am 😷😷😷 not
522,Well this is great.. #sarcasm|Illinois Passes Bill That Makes It Illegal To Record The Police,1,15,15,5.27,93,0,1,0,6,4,great.. sarcasm|Illinois,well this is great sarcasmillinois passes bill that makes it illegal to record the police
523,"@user now, to remember which book... #goodluck",0,7,7,5.71,46,0,1,1,2,6,, now to remember which book goodluck
524,@user Ahem... yeah.. something like that ;)#irony is one of the few things keeping sanity when facing RU propaganda. #CrazyIvan,0,20,20,5.4,127,0,1,1,7,11,few, ahem yeah something like that irony is one of the few things keeping sanity when facing ru propaganda crazyivan
525,so glad I came to work at 7:30am for all the customers that are here!!!!!! #not #itsdead,1,17,17,4.24,88,0,1,0,9,9,glad,so glad i came to work at am for all the customers that are here not itsdead
526,Still time to enter our @user planner giveaway courtesy of @user & @user #bbloggers #lbloggers,0,15,13,5.33,94,0,1,1,3,6,giveaway,still time to enter our  planner giveaway courtesy of    bbloggers lbloggers
527,Check out the new novel Black Beauties by Eureka Johnson on or,0,12,12,4.25,62,0,0,0,5,0,new novel,check out the new novel black beauties by eureka johnson on or
528,@user Definitely not...racism is systematic and entrenched in every American institution..also in black/white binary construction,0,15,14,7.67,129,0,0,1,4,7,systematic American black/white binary, definitely notracism is systematic and entrenched in every american institutionalso in blackwhite binary construction
529,Forest Hills Drive on my playlist naw....,0,7,7,5.0,41,0,0,0,2,4,,forest hills drive on my playlist naw
530,Full on man flu just in time for a weekend of work!! #awesome #sarcasm #coldandflu,1,15,15,4.53,82,0,1,0,6,5,awesome sarcasm,full on man flu just in time for a weekend of work awesome sarcasm coldandflu
531,"@user @user the cop also had prior misconduct charges. But, ya know, that's ok #sarcasm",1,15,14,4.87,87,0,1,1,4,7,prior ok,  the cop also had prior misconduct charges but ya know thats ok sarcasm
532,"Zuma reads the quote ""People are not fighting for ideas, they fight for material benefits. To live in peace."" #Irony #YCLNationalCongress",1,21,20,5.57,137,0,1,0,8,7,,zuma reads the quote people are not fighting for ideas they fight for material benefits to live in peace irony yclnationalcongress
533,Because a field trip two days before finals is exactly what I need #not,1,14,14,4.14,71,0,1,0,6,1,,because a field trip two days before finals is exactly what i need not
534,"sony emails tells me a few things. wealthy, high powered business(wo)men are ugly people, stupid & need to learn how to spell. #SonyHack",0,23,22,4.96,136,0,1,0,7,8,few high stupid,sony emails tells me a few things wealthy high powered businesswomen are ugly people stupid  need to learn how to spell sonyhack
535,I wonder what triggered the anxiety? #sarcasm,1,7,7,5.57,45,0,1,0,3,2,,i wonder what triggered the anxiety sarcasm
536,Love waking up to no heat in my apartment #not #socold,1,11,11,4.0,54,0,1,0,5,2,,love waking up to no heat in my apartment not socold
537,Nice weather for today.. #not 😠,1,6,6,4.33,31,0,1,0,1,3,,nice weather for today not 😠
538,"Decided I'd go to bed ""early"" for once. I've been laying here since 2 am. Yet the total amount of sleep I've had all week is 10 hrs. #irony",1,29,28,3.83,139,0,1,0,13,9,early total,decided id go to bed early for once ive been laying here since  am yet the total amount of sleep ive had all week is  hrs irony
539,I have a very annoying bluetick for sale. 8 yrs old. Needs babied and a bath. #sarcasm,0,17,16,4.12,86,0,1,0,7,4,annoying yrs old,i have a very annoying bluetick for sale  yrs old needs babied and a bath sarcasm
540,Check out> @user that makes you feel something. #London #UK,0,10,10,5.0,59,0,1,1,2,5,,check out  that makes you feel something london uk
541,@user I don't think the Hereditary Baronet wants to encourage a something-for-nothing culture :-$ #irony,1,15,15,6.0,104,0,1,1,5,8,something-for-nothing, i dont think the hereditary baronet wants to encourage a somethingfornothing culture  irony
542,@user for the brothers ah-ite.,0,5,5,5.2,30,0,0,1,2,3,, for the brothers ahite
543,"@user @user I mean Zach is a teacher, amirite?",0,9,8,4.22,46,0,0,1,3,4,,  i mean zach is a teacher am i right
544,Wash hands with water? MOH is rubbing this on everyone's face? #irony,1,12,12,4.83,69,0,1,0,4,4,,wash hands with water moh is rubbing this on everyones face irony
545,Someone tell me where tf to find a fried chicken ornament bc this shit is necessary,0,16,16,4.25,83,0,0,0,6,0,fried necessary,someone tell me where tf to find a fried chicken ornament bc this shit is necessary
546,My body refuses to sleep. #fucccck,0,6,6,4.83,34,0,1,0,2,2,,my body refuses to sleep fucccck
547,Decemberbessen #not #fail #footprint sorry....,1,5,5,8.4,46,0,1,0,0,7,fail,decemberbessen not fail footprint sorry
548,@user hey sorry im late i didnt want to come #myperiod,0,11,11,4.0,54,0,1,1,2,2,late, hey sorry im late i didnt want to come myperiod
549,LOL lets see if he actually READS it|@Laura_Charlii @user @user,0,10,9,5.4,63,0,0,1,2,5,it|,lol lets see if he actually reads it  
550,Not everyone's really for you no matter how long you knew them . And not everyone's a bad person just because it's been a short time. #irony,1,27,24,4.22,140,0,1,0,15,6,bad short,not everyones really for you no matter how long you knew them  and not everyones a bad person just because its been a short time irony
551,Less than a week til the ultimate squad is back together #RogersAndDalhauser @user,0,13,13,5.38,82,0,1,1,4,2,ultimate,less than a week til the ultimate squad is back together rogersanddalhauser 
552,"Yeah, you're a grown up & at times feel very nostalgic towards your Bachpan. Iife's handiwork!!",0,16,16,5.0,95,0,0,0,6,7,grown nostalgic,yeah youre a grown up  at times feel very nostalgic towards your bachpan iifes handiwork
553,"Mike Smith and Brian Hoyer walk into a bar. They sit down and at the same time say ""I told you it wasn't all my fault"" #Coyotes #Browns",0,28,27,3.86,135,0,1,0,14,6,same,mike smith and brian hoyer walk into a bar they sit down and at the same time say i told you it wasnt all my fault coyotes browns
554,"Someone discovered that they do indeed have a tail and that it is, in fact, fun to play with",0,19,18,3.89,92,0,0,0,11,2,,someone discovered that they do indeed have a tail and that it is in fact fun to play with
555,"Scoped out a new route on today's 5k. But oh.. the crowds, the traffic, the noise 😄 #not...",1,18,16,4.11,91,0,1,0,7,10,new,scoped out a new route on todays k but oh the crowds the traffic the noise 😄 not
556,I bet Joel Embiid is psyched to come back from his injury to play for the worst team in NBA history. #Sarcasm,1,22,21,4.0,109,0,1,0,9,2,,i bet joel embiid is psyched to come back from his injury to play for the worst team in nba history sarcasm
557,@user Blount also out. You would think this could be the game that White gets some action. I guess not.,0,20,20,4.2,103,0,0,1,10,4,, blount also out you would think this could be the game that white gets some action i guess not
558,final labs coursework submitted!! now to treat myself by catching up with the whole semester's lectures #winning #not,1,18,18,5.56,117,0,1,0,6,5,final whole,final labs coursework submitted now to treat myself by catching up with the whole semesters lectures winning not
559,@user @user more people are in prison because of drug related crimes. But you know gun crime is up #sarcasm,1,20,19,4.4,107,0,1,1,9,4,gun,  more people are in prison because of drug related crimes but you know gun crime is up sarcasm
560,@user @user @user |*Everything is crossed*|#ChristmasGift |#BassFace,0,7,5,8.86,68,0,1,1,1,10,crossed*|,   everything is crossedchristmasgift bassface
561,@user @user #apologies *scoffs humble pie*,0,6,5,6.17,42,0,1,1,0,5,humble,  apologies scoffs humble pie
562,@user @user @user problem solved no more reading out at FMQ what someone at WM wrote #irony,0,17,14,4.41,91,0,1,1,6,4,,   problem solved no more reading out at fmq what someone at wm wrote irony
563,#tbt #not Dedicated to those days we DONT want to throwback to. Like this evil cold November day at...,0,19,18,4.42,102,0,1,0,6,6,evil cold,tbt not dedicated to those days we dont want to throwback to like this evil cold november day at
564,Today is going to be a great day . #not. 😔,1,11,11,2.91,42,0,1,0,4,3,great,today is going to be a great day  not 😔
565,@user so apparently twitter is free... so why is my data being depleted using twitter? #not impressed,1,17,15,5.0,101,0,1,1,7,6,free impressed, so apparently twitter is free so why is my data being depleted using twitter not impressed
566,@user @user Yes on Auto-messagers No to #FollowBackers ... They make me money over on TSU. Thx your post||http://t.co/ALSThKb1pG,0,19,17,5.79,128,1,1,1,8,15,,  yes on automessagers no to followbackers  they make me money over on tsu thx your post
567,@user Tough crowd. Josh Smith was tremendous tonight.,0,8,8,5.75,53,0,0,1,1,3,tremendous, tough crowd josh smith was tremendous tonight
568,"@user Would be also great if David teamed up with his old man again at the Carols, similar to a few years back.#Greatdou in both cases",0,26,26,4.19,134,0,1,1,15,4,@ great old similar few, would be also great if david teamed up with his old man again at the carols similar to a few years backgreatdou in both cases
569,Taking a hour to shit is always a good thing. #not,1,11,10,3.64,50,0,1,0,4,2,good,taking a hour to shit is always a good thing not
570,"My entire career has been devoted to being a BOSS in beating corruption, but I get beat in a corrupt election #Irony #SoCloseTilden #1Vote",1,24,22,4.79,138,0,1,0,12,4,entire corrupt,my entire career has been devoted to being a boss in beating corruption but i get beat in a corrupt election irony soclosetilden vote
571,Yay I just love this time of the month...! #Sarcasm,1,10,10,4.2,51,0,1,0,5,5,,yay i just love this time of the month sarcasm
572,Finished the year strong with a good bike workout! Missed a lot this year resting my shoulder--hoping for better in 2015. Happy new year.,0,24,22,4.75,137,0,0,0,8,5,strong good Happy new,finished the year strong with a good bike workout missed a lot this year resting my shoulderhoping for better in  happy new year
573,@user trying hard to be fragile and petite. Hahaha. Happy new year liabeeeeee more clingy moments 😂😂😂,0,17,17,5.0,101,0,0,1,4,3,hard fragile petite Happy new clingy, trying hard to be fragile and petite hahaha happy new year liabeeeeee more clingy moments 😂😂😂
574,"@user yes, you got the point. :( it's like, as the time passes we're growing into some kind of beasts.",0,20,19,4.15,102,0,0,1,9,9,@ user like, yes you got the point  its like as the time passes were growing into some kind of beasts
575,"Someone took my lucky hat today, yay, isn't that fun... #sarcasm #IhopeIGetItBack",1,12,12,5.83,81,0,1,0,3,8,lucky sarcasm,someone took my lucky hat today yay isnt that fun sarcasm ihopeigetitback
576,@user grateful for this encouragement :)),0,6,6,6.0,41,0,0,1,2,4,, grateful for this encouragement 
577,"@user @user ""pit players v. victims?"" How dare the NFL put a divide between men and the women and children they beat? #sarcasm",0,23,20,4.52,126,0,1,1,8,8,,  pit players v victims how dare the nfl put a divide between men and the women and children they beat sarcasm
578,"@user kids don't need schools! Schools just turn them into gay atheists, gaytheists, if you will. #sarcasm",1,17,17,5.29,106,0,1,1,6,7,user, kids dont need schools schools just turn them into gay atheists gaytheists if you will sarcasm
579,@user @user @user hmmmm. I wouldn't say she has tits 😁,0,11,9,4.0,54,0,0,1,4,5,,   hmmmm i wouldnt say she has tits 😁
580,Did you know iOS 8 features custom keyboards? #sarcasm,1,9,9,5.11,54,0,1,0,2,2,,did you know ios  features custom keyboards sarcasm
581,"Tax & NI on your wage slip is like Jim Bowen on bullseye goin ""look what you coulda won"" #rubbingitin #crap",0,21,20,4.14,107,0,1,0,7,5,rubbingitin,tax  ni on your wage slip is like jim bowen on bullseye goin look what you coulda won rubbingitin crap
582,"Today stats: One follower, No unfollowers and followed 2 people via",0,11,11,5.18,67,0,0,0,2,2,,today stats one follower no unfollowers and followed  people via
583,@user yeah I do. But you know there's this thing called an all nighter and apparently I wanna pull one #not,1,21,20,4.14,107,0,1,1,9,4,, yeah i do but you know theres this thing called an all nighter and apparently i wanna pull one not
584,It has #not #been #seen www.MonsterMMORPG. com since. progoneate follow @user #mariland,0,12,12,6.33,87,0,1,1,3,8,follow,it has not been seen  com since progoneate follow  mariland
585,"I've visited 19 #US #States, 2 #Canadian #Provinces, & 11 #Countries total. (Not the most, but not bad.)",0,18,18,4.83,104,0,1,0,4,14,Canadian bad,ive visited  us states  canadian provinces   countries total not the most but not bad
586,Just a @user article re: a robot arm you can control with your mind. Meh. Nothing huge. #sarcasm #science,1,19,18,4.58,105,0,1,1,7,7,@ huge sarcasm,just a  article re a robot arm you can control with your mind meh nothing huge sarcasm science
587,"That awkward moment when you plane your whole day around your Golf Class, and it gets cancelled! #stupidrain",0,18,17,5.06,108,0,1,0,7,3,awkward whole,that awkward moment when you plane your whole day around your golf class and it gets cancelled stupidrain
588,@user @user @user same here. Tryin to link d convos bt another tweet cums up. #Sarcasm is the only wrd repeated.😂😂😂😂😂,1,21,19,4.62,117,0,1,1,5,7,same only,   same here tryin to link d convos bt another tweet cums up sarcasm is the only wrd repeated😂😂😂😂😂
589,Shitty drivers are always fun. #not,1,6,6,5.0,35,0,1,0,1,2,Shitty,shitty drivers are always fun not
590,@user Just realised we missed it too. In the middle of a tech troubleshooting mission to get an article on Madiba up on the site. #irony,1,26,24,4.27,136,0,1,1,14,4,tech, just realised we missed it too in the middle of a tech troubleshooting mission to get an article on madiba up on the site irony
591,"Putting good things in my mind for lunch today instead of just internet junk. Oh, and tweeting. Tweeting good for building tribe.",0,22,20,4.91,129,0,0,0,7,4,good internet good,putting good things in my mind for lunch today instead of just internet junk oh and tweeting tweeting good for building tribe
592,Anybody using their rights to protest legally gets the law thrown at them. & the ones who do the crimes don't. That's #Irony #NotJustice,1,24,22,4.71,136,0,1,0,9,7,,anybody using their rights to protest legally gets the law thrown at them  the ones who do the crimes dont thats irony notjustice
593,"~I'm not closed-minded, I'm just dogmatic~ #sarcasm #contradictions",1,8,8,7.5,67,0,1,0,3,8,closed-minded sarcasm,im not closedminded im just dogmatic sarcasm contradictions
594,Sometimes it's #not about being #Cocky.. 😏😼 It's abt knowing what ur #Capable of & #doing it......,0,17,17,4.82,98,0,1,0,6,15,abt ur,sometimes its not about being cocky 😏😼 its abt knowing what ur capable of  doing it
595,A Puppet at the #PTI rally wanting to make #NayaPakistan #irony,1,11,11,4.82,63,0,1,0,4,3,,a puppet at the pti rally wanting to make nayapakistan irony
596,I can't even begin to explain my frustration. 😒,0,9,9,4.33,47,0,0,0,4,2,,i cant even begin to explain my frustration 😒
597,Goes both ways #make #love #not #war #peace,0,8,8,4.5,43,0,1,0,1,5,,goes both ways make love not war peace
598,Fighting over chargers is definitely how I wanted to start my day.😒 #not,1,13,13,4.62,72,0,1,0,6,2,,fighting over chargers is definitely how i wanted to start my day😒 not
599,I had the most broke friends in undergrad now these fools get a lil money and want to act uppity as ever,0,22,22,3.77,104,0,0,0,12,0,broke undergrad lil,i had the most broke friends in undergrad now these fools get a lil money and want to act uppity as ever
600,That's comfortably the most stonewall penalty I've ever seen.. What are these refs on? #hadone #Stoke,0,16,16,5.38,101,0,1,0,8,7,stonewall,thats comfortably the most stonewall penalty ive ever seen what are these refs on hadone stoke
601,Don't think that you can just use my boyfriend when you have noone else...#not#on#my#watch,0,14,13,5.5,90,0,1,0,9,8,,dont think that you can just use my boyfriend when you have noone elsenotonmywatch
602,Everybody's Talking about Snow and I'm just Sitting Here and the only Snow around is on our Cars.. #snow #not,0,20,18,4.5,109,0,1,0,11,6,,everybodys talking about snow and im just sitting here and the only snow around is on our cars snow not
603,"My coach is so supportive. ""tighten your belt, pick up the weight and just do it."" #sarcasm #ithinkhehatesmesomedays #itsmostlylove",1,19,19,5.95,131,0,1,0,9,8,supportive sarcasm,my coach is so supportive tighten your belt pick up the weight and just do it sarcasm ithinkhehatesmesomedays itsmostlylove
604,Still in da process #drawing #sketch #fishkoi #tattoo #not #yet #finish,0,11,11,5.55,71,0,1,0,1,7,da fishkoi,still in da process drawing sketch fishkoi tattoo not yet finish
605,Cause I love going to bed alone every night.. #not,1,10,10,4.1,50,0,1,0,2,3,night..,cause i love going to bed alone every night not
606,"If Comes From The #heART Then They EXPRESS it, Connect @user or #thankyou #3rdeyebrand",0,14,14,5.21,86,0,1,1,6,5,thankyou,if comes from the heart then they express it connect  or thankyou rdeyebrand
607,Kid who tried stealing tools from me is now mad cuz someone took his hot sauce out of the fridge at work #Irony,1,23,23,3.87,111,0,1,0,9,1,mad hot,kid who tried stealing tools from me is now mad cuz someone took his hot sauce out of the fridge at work irony
608,EmoPostAhead lol the sucky thing about seeing beauty in everything? You see the beauty in a liar #BeautifulLiar #lovethwayyoulie #NOT,1,20,17,5.7,133,0,1,0,7,4,sucky liar,emopostahead lol the sucky thing about seeing beauty in everything you see the beauty in a liar beautifulliar lovethwayyoulie not
609,@user You blew my mind on #AHSFREAKSHOW You're brilliant.,0,9,9,5.44,57,0,1,1,4,4,brilliant, you blew my mind on ahsfreakshow youre brilliant
610,This team would finish fourth. #Irony #Arsenal #Afc,1,8,8,5.5,51,0,1,0,2,4,fourth,this team would finish fourth irony arsenal afc
611,8 of our favorite smartphone highs and lows of 2014,0,10,9,4.2,51,0,0,0,4,0,favorite, of our favorite smartphone highs and lows of 
612,@user Things also go slowly when you are waiting for them especially!,0,12,12,4.83,69,0,0,1,6,2,user, things also go slowly when you are waiting for them especially
613,"Few #relations are by #chance, few are by #choice and few are by #Facebook!! #irony",1,15,10,4.6,83,0,1,0,10,8,Few few few,few relations are by chance few are by choice and few are by facebook irony
614,what a lovely perma-fall we're having here in milwaukee. #not #doomandgloom #gimmesnow,1,12,12,6.25,86,0,1,0,6,6,lovely,what a lovely permafall were having here in milwaukee not doomandgloom gimmesnow
615,Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony,1,26,25,4.04,130,0,1,0,10,3,cleaned tow,driving into town on very well cleaned country road i see a tow truck veer off too far to shoulder  get sucked into ditch irony
616,"Grace is a free spirited 8 yr old with the most humble heart. Aspiring model/actress, she also enjoys #piano and dance.Follow> @user",0,22,22,5.05,132,0,1,1,8,7,free spirited old humble,grace is a free spirited  yr old with the most humble heart aspiring modelactress she also enjoys piano and dancefollow 
617,Mondaiiis to fridaiis without Huweyyyyyy #do #NOT #like,0,8,8,6.0,55,0,1,0,1,3,,mondaiiis to fridaiis without huweyyyyyy do not like
618,Love it when my mans on a cleaning spree.. Saves me doing it 👌😘😘😘,0,14,13,3.71,65,0,0,0,8,2,,love it when my mans on a cleaning spree saves me doing it 👌😘😘😘
619,You could say after today I'm officially necrophelic #LatinFinal #justajoke #not intodeadthings,1,12,12,7.0,95,0,1,0,4,4,necrophelic,you could say after today im officially necrophelic latinfinal justajoke not intodeadthings
620,Equal justice for all...unless you are Black during the Obama administration. via @user,0,13,13,5.77,87,0,0,1,5,5,Equal,equal justice for allunless you are black during the obama administration via 
621,"tried to export an azure vm, well that went ok #sarcasm #vmcorrupt #thankyoumicrosoft #startalloveragain",1,14,14,6.5,104,0,1,0,3,5,ok sarcasm vmcorrupt thankyoumicrosoft,tried to export an azure vm well that went ok sarcasm vmcorrupt thankyoumicrosoft startalloveragain
622,#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @user #words #wisdom ...,0,16,16,5.88,109,0,1,1,3,14,forgive forgiveness,forgive others not because they deserve forgiveness you peace love this from  words wisdom 
