,text,Mapping,word_count,unique_wordcount,mean_word_length,tweet_length,url_count,hashtags,mention_count,stopwords,punctuation_count,text_Adjectives,Processed_Text
2540,hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH.  #2014MAMA,1,21,21,5.1,128,0,1,0,7,9,Asian pretty,hahahaha best asian style went to the group of pretty boys all wearing blacks suits with a tiebow how stylish  mama
2541,it's beginning to look a lot like Christmas 🎄🎅 #office #tinsel #christmassy #happy  #long #now...,0,15,15,5.47,97,0,1,0,4,10,christmassy happy long,its beginning to look a lot like christmas 🎄🎅 office tinsel christmassy happy  long now
2542,@user @user thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move!,1,21,20,4.0,104,0,0,1,7,4,rid exotic amazing,  thanks for plan c two weeks in a row getting rid of exotic engrams is also an amazing move
2543,7 am. Pilates Now I get to go home and get ready for work! AMAZING!,1,15,14,3.53,67,0,0,0,6,3,ready, am pilates now i get to go home and get ready for work amazing
2544,Any Hindu who tries to defend his religion is a Communal.  #Gharwapsi,1,12,12,4.75,69,0,1,0,6,2,,any hindu who tries to defend his religion is a communal  gharwapsi
2545,@user nope. Doing everything wrong. Cold. Hot. Hot. Cold. Gear seems ok but as today dipped to -14 prob spoke too soon. #orings,0,23,21,4.57,127,0,1,1,5,10,wrong ok prob, nope doing everything wrong cold hot hot cold gear seems ok but as today dipped to  prob spoke too soon orings
2546,Listening to a guy who decimated his team explaining to another how to build teams... hahahahaha aaaah.  #tragedy,1,18,16,5.28,113,0,1,0,7,5,,listening to a guy who decimated his team explaining to another how to build teams hahahahaha aaaah  tragedy
2547,@user Fox News criticizing poor journalism regarding the UVA incident is hilarious,1,12,12,5.92,82,0,0,1,2,1,poor hilarious, fox news criticizing poor journalism regarding the uva incident is hilarious
2548,Watch the wog head I will have after Christmas then #last #hair #cut #for #christmas,0,15,15,4.67,84,0,1,0,5,5,wog last,watch the wog head i will have after christmas then last hair cut for christmas
2549,More  in winning a sweet hamper at a Christmas fete the day after a jellybean damaged a tooth!,1,18,15,4.22,94,0,0,0,9,1,sweet fete,more  in winning a sweet hamper at a christmas fete the day after a jellybean damaged a tooth
2550,".@JaniceDean, Michael Bloomberg will be wearing his speedo for the #GlobalWarming with his bodyguards.  @user",1,15,14,6.27,109,0,1,1,6,6,@, michael bloomberg will be wearing his speedo for the globalwarming with his bodyguards  
2551,@user Who France? Impede free market capitalism? Socialists? No... not France... #shocker  #Uber rocks. Suck it France.,1,17,17,6.0,119,0,1,1,3,14,free, who france impede free market capitalism socialists no not france shocker  uber rocks suck it france
2552,"Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS.  #Bollywood",1,23,21,4.52,127,0,1,0,10,3,,irony died  times during the climax of sholay when the police urged thakur not to take the law into his hands  bollywood
2553,Can someone please tell me where the video is?,0,9,9,4.22,46,0,0,0,4,1,,can someone please tell me where the video is
2554,Wow I'm seriously dying here 🙈🙈,0,6,6,4.33,31,0,0,0,2,1,,wow im seriously dying here 🙈🙈
2555,"@user @user ,. #coalition fit for purpose.#Labour can and will sort it.",0,12,11,5.0,71,0,1,1,3,8,purpose.,   coalition fit for purposelabour can and will sort it
2556,Gah! Desperately trying to bust this cold!,0,7,7,5.14,42,0,0,0,2,2,,gah desperately trying to bust this cold
2557,Girls who dip>>>,1,3,3,4.67,16,0,0,0,1,3,,girls who dip
2558,"#newjob Urgent CONTRACT - Assurance Manager - Private Banking, Singapore - Not Specified, Singapore  Specifie...",0,15,12,6.47,112,0,1,0,1,9,newjob,newjob urgent contract  assurance manager  private banking singapore  not specified singapore  specifie
2559,"@user , former Chairwoman, US Commission on Civil Rights",0,9,9,5.33,56,0,0,1,1,3,former,  former chairwoman us commission on civil rights
2560,TNT replaying the Cavs-Knicks game...maybe the knicks will win this time,1,11,10,5.64,72,0,0,0,3,4,Cavs-Knicks,tnt replaying the cavsknicks gamemaybe the knicks will win this time
2561,"@user @user @user whenever I write anything with the word ""immigration"" in it, I'm happy if there's back-and-forth.",0,18,16,5.44,115,0,0,1,7,11,happy,   whenever i write anything with the word immigration in it im happy if theres backandforth
2562,Finals are over! Stress free. |Cant wait!!!✈️❤️🎄,0,7,7,6.0,48,0,0,0,1,6,free |Cant,finals are over stress free cant wait✈️❤️🎄
2563,I can't wait to go to the post office to get bent over with $100 shipping fees to mail my folks' #Christmas gifts to Montana.,1,25,21,4.04,125,0,1,0,12,5,,i cant wait to go to the post office to get bent over with  shipping fees to mail my folks christmas gifts to montana
2564,#ff By ideiasdebolosdocesedelicias. Such a different twist to the regular #frozen cakes :) We love this one! ...,1,18,18,5.28,112,0,1,0,7,9,different regular frozen,ff by ideiasdebolosdocesedelicias such a different twist to the regular frozen cakes  we love this one 
2565,Stuck in the traffic at 7.55am. Yuppy -.-  #happytuesday,1,9,9,5.22,56,0,1,0,3,6,Yuppy -.-,stuck in the traffic at am yuppy   happytuesday
2566,So kind of occ health to book my tb skin test on my day off uni. I am thrilled,1,19,18,3.16,78,0,0,0,9,1,occ skin uni thrilled,so kind of occ health to book my tb skin test on my day off uni i am thrilled
2567,marty posts FACTS with PROOF you? you make shit up @user @user @user @user,0,14,11,4.36,74,0,0,1,3,5,,marty posts facts with proof you you make shit up    
2568,There are two things that need to better. Drafting and the players work ethic. That's it.,0,16,16,4.62,89,0,0,0,7,4,ethic,there are two things that need to better drafting and the players work ethic thats it
2569,"Torbay #Dementia #Action #Alliance: '#Living With Dementia,  #Dying From It' - Peter JS Ashley",0,14,14,5.71,94,0,1,0,2,10,,torbay dementia action alliance living with dementia  dying from it  peter js ashley
2570,When all else fails... #relationships #needs via @user,0,8,8,5.88,54,0,1,1,3,6,,when all else fails relationships needs via 
2571,#USA: Senate summary report on #CIA detention programme must  be end of story #,0,14,14,4.64,79,0,1,0,3,4,summary,usa senate summary report on cia detention programme must  be end of story 
2572,"This is very likely to end well. More vaccines is exactly what we need -.- ||"" Health and Human Services...",1,20,19,4.4,107,0,0,0,9,10,likely -.-,this is very likely to end well more vaccines is exactly what we need   health and human services
2573,Today is just not my day 😔,0,7,7,2.86,26,0,0,0,4,0,,today is just not my day 😔
2574,"2 a.m., just went to bed  #Twitter #Sleepy #2am",0,9,9,4.22,47,0,1,0,2,6,, am just went to bed  twitter sleepy am
2575,@user |Ew you really did it?,0,6,6,3.83,28,0,0,1,2,3,, ew you really did it
2576,YOU blame him for everything else @user @user @user @user @user @user @user,0,13,7,4.85,75,0,0,1,4,7,,you blame him for everything else       
2577,@user @user Khan is doing to Brook what Mayweather is doing to Khan. Making poor excuses to avoid the big fight,1,21,16,4.33,111,0,0,1,9,3,poor big,  khan is doing to brook what mayweather is doing to khan making poor excuses to avoid the big fight
2578,"oh, and lets not forget this @user @user @user @user @user",0,11,7,4.36,58,0,0,1,3,6,,oh and lets not forget this     
2579,"What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious",1,18,18,5.06,109,0,1,0,4,5,lovely aretheyserious,what a lovely morning delhi government bans uber  looks like rape will stop in delhi now  aretheyserious
2580,"Great, I've got a lung infection. This is fun. :/ | #notfun #miserable",1,13,13,4.46,70,0,1,0,4,9,fun / miserable,great ive got a lung infection this is fun   notfun miserable
2581,Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks...  #shiftworkerlife,1,20,17,4.65,113,0,1,0,9,4,,nothing like the hr swing back to being a day walker to make you feel like a million bucks  shiftworkerlife
2582,That #moment when you don't wanna tell that person you been fuckin someone else.. Cause they might go fuck some else LOL o.O' #truth,1,24,23,4.54,132,0,1,0,10,7,fuckin else,that moment when you dont wanna tell that person you been fuckin someone else cause they might go fuck some else lol oo truth
2583,What Day is the Sabbath? #follow #Jesus #Christ #FBC #FBCJAX,0,10,10,5.1,60,0,1,0,3,6,follow,what day is the sabbath follow jesus christ fbc fbcjax
2584,It's such a joy to wake up sick again and not be able to use the one arm I do everything with.,1,22,21,3.32,94,0,0,0,13,2,such able,its such a joy to wake up sick again and not be able to use the one arm i do everything with
2585,Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy...,0,16,16,5.44,102,0,1,1,6,8,chistmas @,nerd piccollage having a bit of fun with georgia nerdchistmas sillybilly  chilling on my comfy
2586,its only been 30 mins in class n i already wana kio myself .a.mornin.person,0,14,14,4.43,75,0,0,0,6,3,wana,its only been  mins in class n i already wana kio myself amorninperson
2587,@user Can you come shovel my driveway? You owe me for helping you become the man you are today. #givingback,0,20,18,4.4,107,0,1,1,10,4,shovel, can you come shovel my driveway you owe me for helping you become the man you are today givingback
2588,"Whenever I get sad about how things are going now, I just think of how awesome the future looks to be. #secondsemester #drumcorps #college",0,24,22,4.79,138,0,1,0,11,5,sad awesome future secondsemester drumcorps,whenever i get sad about how things are going now i just think of how awesome the future looks to be secondsemester drumcorps college
2589,@user @user Nice to see @user taking the time to visit a poorly fan (in hospital Phil Jones)   #Alwaysinjured #MUFC,1,20,17,4.7,115,0,1,1,4,7,poorly,  nice to see  taking the time to visit a poorly fan in hospital phil jones   alwaysinjured mufc
2590,"Aww I've just seen the pictures of @user from today, hows recovery going? #getwellsoon",0,14,14,5.21,86,0,1,1,5,5,,aww ive just seen the pictures of  from today hows recovery going getwellsoon
2591,GET AHT A TAHN!|The Made in PGH Gift Guide via @user,0,11,11,3.82,52,0,0,1,3,3,,get aht a tahnthe made in pgh gift guide via 
2592,that way people get to understand disabilities and not stare at us funny wen we out and about#IDPwD#disability,0,18,17,5.17,110,0,1,0,9,2,funny,that way people get to understand disabilities and not stare at us funny wen we out and aboutidpwddisability
2593,@user @user least I could do for barging into your convo!,0,11,10,4.27,57,0,0,1,6,3,,  least i could do for barging into your convo
2594,Big shocker that 2 of 8 called in,1,8,8,3.25,33,0,0,0,3,0,Big,big shocker that  of  called in
2595,"@user really well done. Another short formation, so I get to stand for the 3rd day in a row from Kel to LLS 7:18. Thanks",1,25,24,3.84,120,0,0,1,10,5,short, really well done another short formation so i get to stand for the rd day in a row from kel to lls  thanks
2596,"@user you realize you just tweeted out advice the other day on how not to spill your coffee, right?   #sloppy",1,20,19,4.4,109,0,1,1,11,4,other sloppy, you realize you just tweeted out advice the other day on how not to spill your coffee right   sloppy
2597,Listen to Paranard  #my mix by polosweets #np on #SoundCloud,0,10,10,5.0,60,0,1,0,3,3,,listen to paranard  my mix by polosweets np on soundcloud
2598,Library computer has frozen again #shocker,1,6,6,6.17,42,0,1,0,2,1,,library computer has frozen again shocker
2599,Twirra is NOT a place. RT @user Twitter a place where virgins will be tweeting sexual & hoes will be forming saint...,1,22,19,4.36,117,0,0,1,7,6,sexual forming,twirra is not a place rt  twitter a place where virgins will be tweeting sexual  hoes will be forming saint
2600,Fear & Loathing in Las Ukras: #Politics #Russia #Ukraine,0,9,9,5.33,56,0,1,0,1,5,,fear  loathing in las ukras politics russia ukraine
2601,@user RT @user Baby name . #dataviz||Source:,0,7,6,5.43,44,0,1,1,0,7,, rt  baby name  datavizsource
2602,@user find me one of those costumes for him and we will 😋😂,0,13,13,3.54,58,0,0,1,7,1,, find me one of those costumes for him and we will 😋😂
2603,@user 1/5th. Just like in the real world!,1,8,8,4.25,41,0,0,1,4,4,real, th just like in the real world
2604,Experts Doubt North Korea Hacked Sony « CBS Dallas / Fort Worth #hacker #hacked,1,14,14,4.71,79,0,1,0,0,3,,experts doubt north korea hacked sony « cbs dallas  fort worth hacker hacked
2605,"you do know the ""hands up, dont shoot"" thing has been proven FALSE right? @user @user",0,16,15,4.38,85,0,0,1,5,6,dont,you do know the hands up dont shoot thing has been proven false right  
2606,"@user hello, can you give me an guess when Xbox core services will be fixed?",0,15,15,4.13,76,0,0,1,6,3,, hello can you give me an guess when xbox core services will be fixed
2607,Just found out I have my making babies final on Thursday. Good thing I have so much time to study,1,20,18,3.9,97,0,0,0,10,1,final Good much,just found out i have my making babies final on thursday good thing i have so much time to study
2608,"@user ok thanks,one more question: does a Computer Scientist take the same salary as a Computer Communication Engineer?",0,18,16,5.67,119,0,0,1,7,4,ok same, ok thanksone more question does a computer scientist take the same salary as a computer communication engineer
2609,@user Hope 2015 will be a great year for Destiny on PC :p @user,0,14,13,3.57,63,0,0,1,4,3,great, hope  will be a great year for destiny on pc p 
2610,"It's pretty amazing that in 'The Land of the Free', people are debating if we should feel safe around our police.",1,21,21,4.43,113,0,0,0,10,5,pretty safe,its pretty amazing that in the land of the free people are debating if we should feel safe around our police
2611,the wheels on the bus are broken down broken down broken down😊🎶  #fml #omwtothemet,1,14,10,4.86,82,0,1,0,6,2,broken fml,the wheels on the bus are broken down broken down broken down😊🎶  fml omwtothemet
2612,The joy I have for overnight stakeouts,1,7,7,4.57,38,0,0,0,4,0,overnight,the joy i have for overnight stakeouts
2613,"@user Two years ago i got binoculars from my parents cause I needed to look to the future, I was like cool 😂😂😂 tweet of the year",0,27,24,3.78,128,0,0,1,12,2,user cool, two years ago i got binoculars from my parents cause i needed to look to the future i was like cool 😂😂😂 tweet of the year
2614,I guess I'm dreaming. How else am I able to visit this site. Guess they won't let a prisoner have a phone right?,0,23,21,3.91,112,0,0,0,13,5,else able,i guess im dreaming how else am i able to visit this site guess they wont let a prisoner have a phone right
2615,@user Probably a Nigerian.,1,4,4,5.75,26,0,0,1,1,2,Nigerian, probably a nigerian
2616,@user now that's just mean.  #sorrynotsorry,1,6,6,6.17,43,0,1,1,2,4,, now thats just mean  sorrynotsorry
2617,@user @user come on Graham / Thomas!,0,7,6,4.29,36,0,0,1,1,4,,  come on graham  thomas
2618,Reading the Dundee United chairmanship statement tonight and you have to say what a lot of tosh..care of young players indeed,1,21,20,5.0,125,0,0,0,9,2,young,reading the dundee united chairmanship statement tonight and you have to say what a lot of toshcare of young players indeed
2619,"@user Wow, that is just so funny...",1,7,7,4.14,35,0,0,1,4,5,funny, wow that is just so funny
2620,@user Yeah...me too!!!!! !! x,1,5,5,5.0,29,0,0,1,0,11,, yeahme too  x
2621,Dead supportive family I've got.,1,5,5,5.6,32,0,0,0,1,2,Dead supportive,dead supportive family ive got
2622,@user No! I rarely drink at all. Got a stomach bug :-(,0,12,12,3.58,54,0,0,1,3,6,, no i rarely drink at all got a stomach bug 
2623,@user halting heroine overdoses instantly? How will the music and film industry block that one wonders?,0,16,16,5.5,103,0,0,1,4,3,, halting heroine overdoses instantly how will the music and film industry block that one wonders
2624,@user @user were not American it's mum,0,7,6,4.57,38,0,0,1,3,3,@ American mum,  were not american its mum
2625,Hey there! Nice to see you Minnesota/ND Winter Weather,1,9,9,5.11,54,0,0,0,2,2,,hey there nice to see you minnesotand winter weather
2626,Still time 2 enter my @user sample #giveaway on my @user channel! Check it out here #modere #bbloggers #beauty,0,19,17,4.84,110,0,1,1,6,7,@ user @ user,still time  enter my  sample giveaway on my  channel check it out here modere bbloggers beauty
2627,My boy has another cold and spent the night coughing and sneezing all over me #sexy,1,16,15,4.25,83,0,1,0,8,1,cold,my boy has another cold and spent the night coughing and sneezing all over me sexy
2628,Why do I have to have a good game then a bad game and then a good game then a bad game again. 😑😡,0,24,13,3.04,96,0,0,0,14,1,good bad good bad,why do i have to have a good game then a bad game and then a good game then a bad game again 😑😡
2629,@user @user Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!!,1,20,18,4.85,116,0,0,1,6,9,,  time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything yay
2630,"Ah, a week until my next medschool interview 😁",0,9,9,4.22,46,0,0,0,3,1,next,ah a week until my next medschool interview 😁
2631,Work Christmas Eve and Christmas Day.. Can't wait!,1,8,7,5.38,50,0,0,0,2,4,,work christmas eve and christmas day cant wait
2632,@user @user it's in my Priory contract to wear those. Hugely popular with Priory Ultras #does  #count #xxx,0,18,16,4.89,106,0,1,1,5,7,popular,  its in my priory contract to wear those hugely popular with priory ultras does  count xxx
2633,@user @user aren't most legislators' list of legislative accomplisments the past 8 years short?,0,14,13,5.86,95,0,0,1,4,5,legislative past,  arent most legislators list of legislative accomplisments the past  years short
2634,dats how u kno its winter,0,6,6,3.33,25,0,0,0,2,0,u,dats how u kno its winter
2635,@user @user I'm surprised my coanchor hasn't already nominated me for the worst list.,0,14,13,5.14,85,0,0,1,6,5,surprised,  im surprised my coanchor hasnt already nominated me for the worst list
2636,White people are irrelevant at this point. The black community needs to rise ABOVE y'all are in control!!!!!! #truth,1,19,18,5.16,116,0,1,0,8,9,irrelevant black,white people are irrelevant at this point the black community needs to rise above yall are in control truth
2637,@user @user @user @user well played Matt. Well played.,0,9,6,5.11,54,0,0,1,0,6,,    well played matt well played
2638,"#LeBron #James: '#Violence #is  #the #answer': LeBron James said Thursday that ""violence is not the answer and...",0,17,17,5.65,113,0,1,0,4,14,,lebron james violence is  the answer lebron james said thursday that violence is not the answer and
2639,"@user #SC3stars CARDALE JONES. Third string QB, Big10 Champion and MVP.",0,11,11,5.55,71,0,1,1,1,5,, scstars cardale jones third string qb big champion and mvp
2640,@user happy new year to you too!! Thanks for the reply,1,11,11,4.0,54,0,0,1,4,3,happy new, happy new year to you too thanks for the reply
2641,@user was completely sensationalized. Inferring that Cubs weren't serious about winning until Wednesday is a joke.,0,16,16,6.19,114,0,0,1,7,4,serious, was completely sensationalized inferring that cubs werent serious about winning until wednesday is a joke
2642,@user I should sue my parents,1,6,6,4.0,29,0,0,1,3,1,, i should sue my parents
2643,Kiwi Heineken? - Drinking a Steinlager Pure by New Zealand Breweries Limited @ Raglan Golf Club -- #photo,0,18,18,4.89,105,0,1,1,2,6,,kiwi heineken  drinking a steinlager pure by new zealand breweries limited  raglan golf club  photo
2644,This time change is crazy. Everyones all up here like woohoo its 11am lets live life! & I'm like it is 5am & I have not slept at all yet.,0,30,26,3.6,137,0,0,0,16,6,crazy live,this time change is crazy everyones all up here like woohoo its am lets live life  im like it is am  i have not slept at all yet
2645,Working on Boxing Day is so fun,1,7,7,3.57,31,0,0,0,3,0,fun,working on boxing day is so fun
2646,Omg @user didn't tell @user he was in town 😱 #trueFriend,1,11,10,4.18,56,0,1,1,4,4,,omg  didnt tell  he was in town 😱 truefriend
2647,"i dont think it would matter, metric or english, he doesnt understand math @user @user",0,15,14,4.8,86,0,0,1,5,4,i metric english understand,i dont think it would matter metric or english he doesnt understand math  
2648,@user try Naheed akhtar & nayyara noor too. gOLD stash.,0,10,10,4.6,55,0,0,1,0,4,nayyara, try naheed akhtar  nayyara noor too gold stash
2649,Hmm...Scott Mitchell v Tony O'Shea or Phil Taylor v Raymond van Barneveld...what a difficult decision!!!  #DartsWorldChampionship #PDC,1,17,16,6.88,134,0,1,0,2,12,difficult,hmmscott mitchell v tony oshea or phil taylor v raymond van barneveldwhat a difficult decision  dartsworldchampionship pdc
2650,@user  true....you can't replace your one and only mam.,0,9,9,5.11,55,0,0,1,4,7,@ true,  trueyou cant replace your one and only mam
2651,yet you cant provide ANY source that shows it @user @user @user @user @user @user,0,15,10,4.47,81,0,0,1,4,6,,yet you cant provide any source that shows it      
2652,"@user @user It's Christmas, one of the few days off I get during the year and I can't even sign into my XBOX ONE.|#Typical|",1,24,21,4.17,123,0,1,1,14,9,few,  its christmas one of the few days off i get during the year and i cant even sign into my xbox onetypical
2653,"@user happy birthday young one, have a gooden lad!x",0,9,9,4.78,51,0,0,1,2,3,happy young gooden, happy birthday young one have a gooden ladx
2654,Thanks for shutting the city down..,1,6,6,5.0,35,0,0,0,2,2,,thanks for shutting the city down
2655,@user Looking back on Saturday night like... @user You about Thursday 😂,0,12,11,5.0,71,0,0,1,3,5,, looking back on saturday night like  you about thursday 😂
2656,Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer.  #SCCMAdmininHealthcare,1,18,16,6.06,127,0,1,0,8,2,reasonable,enabling the windows firewall is a perfectly reasonable thing to do to package in a software installer  sccmadmininhealthcare
2657,father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin,1,22,21,4.82,127,0,1,0,10,1,,father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles somuchwin
2658,"@user draw, @user draw, @user going to lose, Pelle on my bench in fantasy, been a fucking shit night for me.",0,21,18,4.19,108,0,0,1,7,8,, draw  draw  going to lose pelle on my bench in fantasy been a fucking shit night for me
2659,Saying No to Them is the first way you say yes to yourself.,1,13,12,3.62,59,0,0,0,7,1,first,saying no to them is the first way you say yes to yourself
2660,@user im done with finals thursday that would be nice lol you leave friday at what time? ✈️,0,18,18,4.11,91,0,0,1,7,2,im nice, im done with finals thursday that would be nice lol you leave friday at what time ✈️
2661,Yay for knee machines!,1,4,4,4.75,22,0,0,0,1,1,,yay for knee machines
2662,"the ""2/3=75%"" is also in the top 10 LOL @user @user @user @user",0,13,9,3.92,63,0,0,1,5,9,top,the  is also in the top  lol    
2663,Oh it's just Skrillex no big deal.. I see him on the daily..  #skrillex #rave #edm...,1,16,16,4.31,85,0,1,0,7,11,big skrillex,oh its just skrillex no big deal i see him on the daily  skrillex rave edm
2664,I should of just made a canvas of coffee stains and be done with it. #art,1,16,15,3.62,73,0,1,0,9,2,,i should of just made a canvas of coffee stains and be done with it art
2665,So let me get this straight he was going to sign with UFC no matter what wifey said? #HappyMarriage,1,19,19,4.26,99,0,1,0,10,2,,so let me get this straight he was going to sign with ufc no matter what wifey said happymarriage
2666,Marvin Lewis clearly thinks very highly of Johnny Football  #norespect @user,1,11,11,5.91,76,0,1,1,2,2,norespect,marvin lewis clearly thinks very highly of johnny football  norespect 
2667,When you're already running late and then your car won't start <<< #FantasticFriday,1,13,13,5.46,83,0,1,0,6,6,,when youre already running late and then your car wont start  fantasticfriday
2668,Lol well done swans,1,4,4,4.0,19,0,0,0,0,0,,lol well done swans
2669,Gonna be the shittest Christmas ever without my mum.. Gonna get so drunk 🍹🍹🍹🍹🍹🍹,0,14,13,4.71,79,0,0,0,6,2,drunk,gonna be the shittest christmas ever without my mum gonna get so drunk 🍹🍹🍹🍹🍹🍹
2670,wow they seem to be so turnt,1,7,7,3.14,28,0,0,0,4,0,turnt,wow they seem to be so turnt
2671,That moment when someone accidentally deletes everything on your phone #BestChristmasEver,1,11,11,7.18,89,0,1,0,4,1,,that moment when someone accidentally deletes everything on your phone bestchristmasever
2672,Interesting stats. PO's are good! The bad apples ruin it for all.|http://t.co/bqIn0clXjc #tcot #Ferguson #EricGarner,0,15,15,6.8,116,1,1,0,4,13,good bad //t.co/bqIn0clXjc tcot,interesting stats pos are good the bad apples ruin it for all tcot ferguson ericgarner
2673,#Michigan RT @user Rich Rodriguez not available for the photo op. He's at the Fiesta Bowl.,0,16,15,4.69,90,0,1,1,6,5,available,michigan rt  rich rodriguez not available for the photo op hes at the fiesta bowl
2674,Did you know ? If you are reading this right now you are not blind...lol.,1,15,12,3.93,73,0,0,0,9,5,,did you know  if you are reading this right now you are not blindlol
2675,The Grinch Stole My Sanity via @user #lol #fun #funny,1,10,10,4.4,53,0,1,1,2,4,,the grinch stole my sanity via  lol fun funny
2676,I love spending five hours a night doing homework! Please assign more teachers!,1,13,13,5.15,79,0,0,0,4,2,,i love spending five hours a night doing homework please assign more teachers
2677,"@user to tell you the truth, that may have been the smartest thing you've ever tweeted.  #ireallythinkyouareafuckingidiot",1,17,16,6.12,121,0,1,1,9,5,, to tell you the truth that may have been the smartest thing you have ever tweeted  ireallythinkyouareafuckingidiot
2678,@user @user By definition placing money on the outcome of anything is gambling! Choosing to deny this is self delusion,0,20,18,4.95,118,0,0,1,8,3,self,  by definition placing money on the outcome of anything is gambling choosing to deny this is self delusion
2679,Photo: #whynot? #why #pop#art #artist @user #whirleyshot #whirleystudio #sharpie #acrylics...,0,10,10,8.4,93,0,1,1,0,15,whirleyshot whirleystudio sharpie,photo whynot why popart artist  whirleyshot whirleystudio sharpie acrylics
2680,"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing""  #HAHA",1,21,19,4.62,118,0,1,0,7,9,hot,my grandma gulping her hot coco loudly and my mom goes you gulping over there my grandma no im queefing  haha
2681,Wow am I glad that I have to cycle through this weather.||,1,12,11,3.92,58,0,0,0,8,3,,wow am i glad that i have to cycle through this weather
2682,@user Can U Help?||More conservatives needed on #TSU + get paid 4 posting stuff like this!||YOU CAN $ TOO! go to,0,21,21,4.38,112,0,1,1,6,11,, can u helpmore conservatives needed on tsu  get paid  posting stuff like thisyou can  too go to
2683,Always fun when buses don't turn up! It's my favorite waiting outside in the freezing cold for them for like half an hour 😏,1,24,23,4.17,123,0,0,0,11,3,favorite outside,always fun when buses dont turn up its my favorite waiting outside in the freezing cold for them for like half an hour 😏
2684,"People these days are so loving, accepting, and nonjudgmental. It's great.",1,11,11,5.82,74,0,0,0,5,5,loving nonjudgmental great,people these days are so loving accepting and nonjudgmental its great
2685,Tiger Woods Is Now Hero Group's Global Brand Ambassador #brand #buzzfeed |Read Story:|http://t.co/ImJof1p8E5,0,13,13,7.38,108,1,1,0,1,11,|Read,tiger woods is now hero groups global brand ambassador brand buzzfeed read story
2686,@user thanks for the wake up wrap and coffee this morning!! #CheapBastard,1,12,12,5.17,73,0,1,1,5,4,, thanks for the wake up wrap and coffee this morning cheapbastard
2687,#GuruMantra for #success. #entrepreneur #startup,0,5,5,8.8,48,0,1,0,1,5,entrepreneur,gurumantra for success entrepreneur startup
2688,@user I'll bring it to work. The hoops one is a hit,0,12,12,3.33,51,0,0,1,6,3,hoops, ill bring it to work the hoops one is a hit
2689,@user there wasn't room for  #LoveYouBro,0,6,6,5.67,40,0,1,1,3,3,, there wasnt room for  loveyoubro
2690,SAIC Design Directors on Trends and Advice to Students,0,9,9,5.11,54,0,0,0,3,0,,saic design directors on trends and advice to students
2691,@user that's the easy part. Giving my man money to go grab all mine tomorrow morning can't be dealing with town to stressfull,0,23,22,4.48,125,0,0,1,9,4,easy, thats the easy part giving my man money to go grab all mine tomorrow morning cant be dealing with town to stressfull
2692,Jusuf Nurkic #Bulls RT @user He clearly has a lot of talent. Kind of amazing that Denver got him and Gary Harris for McDermott.,0,24,23,4.33,127,0,1,1,9,4,,jusuf nurkic bulls rt  he clearly has a lot of talent kind of amazing that denver got him and gary harris for mcdermott
2693,67 is such a beauty 😒  #manitibaprobs,1,7,7,4.29,37,0,1,0,3,1,such 😒, is such a beauty 😒  manitibaprobs
2694,#working.blues.enough.vacation.days,0,1,1,35.0,35,0,1,0,0,5,,workingbluesenoughvacationdays
2695,About to take a long ass drive with music blasting 🙌,0,11,11,3.82,52,0,0,0,4,0,long,about to take a long ass drive with music blasting 🙌
2696,Love working hard trying to fix other people's fuck ups,1,10,10,4.6,55,0,0,0,2,1,other,love working hard trying to fix other peoples fuck ups
2697,.@7eleven Big Gulps for health care,1,6,6,5.0,35,0,0,1,1,2,, big gulps for health care
2698,@user This year's class picture is so awesome. Really awesome!  👊  hahahahaha 😂,1,13,13,5.0,79,0,0,1,3,4,awesome awesome 👊, this years class picture is so awesome really awesome  👊  hahahahaha 😂
2699,"#GapeLand #Super-sweet Super-sweet Lilli is simply adorable with her all-leg,&#8230;",0,10,10,7.5,84,0,1,0,3,9,adorable,gapeland supersweet supersweet lilli is simply adorable with her allleg
2700,"Welcome to metro RT @user ""Thanks to Seattle Prep for finally removing their starters up 34 with 3:30 left. """,1,20,19,4.5,109,0,0,1,6,5,,welcome to metro rt  thanks to seattle prep for finally removing their starters up  with  left 
2701,SHAME ON JACKSONVILLE #JAGS AND #SHADKHAN. -Do you think that #Police phobic #stooges l...,0,14,14,5.5,90,0,1,0,4,9,,shame on jacksonville jags and shadkhan do you think that police phobic stooges l
2702,#WOW #CRAZYkids can fix this. #OutofControlKids #DrPhi...,0,7,7,7.29,57,0,1,0,1,8,,wow crazykids can fix this outofcontrolkids drphi
